Region,Location,date,month,year,year2,time,INI,PF_20Hz
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,14,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.7,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,14.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,14.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.7,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.7,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.7,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.7,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.3,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,14,19.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,23.4
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.5,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.8,21.5
SE Greenland,SE Greenland,05/01/2008,Dec,2008,2007/2008,23:51:56,13.2,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,14.2,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,14.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.7,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.7,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.7,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,14.5,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.8,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.7,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,14,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,23.4
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.3,19.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.2,21.5
SE Greenland,SE Greenland,12/01/2008,Dec,2008,2007/2008,11:36:05,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.7,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.8,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,14,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.7,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.8,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.7,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.5,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,23.4
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,19.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.8,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.2,21.5
SE Greenland,SE Greenland,17/01/2008,Dec,2008,2007/2008,14:33:02,13.3,21.5
