Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Delta Time (s)	Delta Freq (Hz)	Peak Freq (Hz)	UNIT
1096	Spectrogram 1	1	1716.296519970	1718.342078754	203.8	2264.2	2.046	2060.4	843.8	Z
1097	Spectrogram 1	1	1718.836205526	1719.050862930	0.0	1584.9	0.215	1584.9	0.0	19
1098	Spectrogram 1	1	1719.095057101	1719.638014062	90.6	1517.0	0.543	1426.4	328.1	17
1099	Spectrogram 1	1	1720.566091659	1720.768122156	67.9	1517.0	0.202	1449.1	93.8	19
1100	Spectrogram 1	1	1720.869137405	1721.096421714	45.3	1517.0	0.227	1471.7	46.9	18
1101	Spectrogram 1	1	1721.437348178	1721.601497957	0.0	1517.0	0.164	1517.0	140.6	19
1102	Spectrogram 1	1	1721.740393924	1722.472754476	22.6	1517.0	0.732	1494.4	375.0	17
1103	Spectrogram 1	1	1723.255622653	1724.998135691	158.5	2173.6	1.743	2015.1	890.6	Z
1104	Spectrogram 1	1	1725.376942874	1725.566346465	90.6	1426.4	0.189	1335.8	93.8	19
1105	Spectrogram 1	1	1725.667361714	1725.919899835	79.2	1415.1	0.253	1335.9	328.1	18
1106	Spectrogram 1	1	1726.260826299	1726.412349172	45.3	1381.1	0.152	1335.8	46.9	19
1107	Spectrogram 1	1	1726.525991327	1727.068948288	45.3	1335.8	0.543	1290.5	328.1	17
1108	Spectrogram 1	1	1727.570295110	1727.999609917	407.5	2241.5	0.429	1834.0	937.5	X
1109	Spectrogram 1	1	1728.125878977	1728.492059254	90.6	2264.2	0.366	2173.6	328.1	X
1110	Spectrogram 1	1	1728.908747154	1729.262300524	45.3	2264.2	0.354	2218.9	46.9	X
1111	Spectrogram 1	1	1729.590600082	1729.956780359	113.2	2173.6	0.366	2060.4	1078.1	X
1112	Spectrogram 1	1	1730.259826104	1730.638633287	135.8	2128.3	0.379	1992.5	1078.1	X
1113	Spectrogram 1	1	1730.815409972	1731.219470966	67.9	2128.3	0.404	2060.4	1078.1	X
1114	Spectrogram 1	1	1731.560397430	1731.926577706	90.6	2150.9	0.366	2060.3	1078.1	X
1115	Spectrogram 1	1	1732.153862016	1732.494788480	67.9	2150.9	0.341	2083.0	1031.2	X
1116	Spectrogram 1	1	1732.835714944	1733.176641408	90.6	2128.3	0.341	2037.7	1031.2	X
1117	Spectrogram 1	1	1736.211465340	1738.560069870	294.3	2218.9	2.349	1924.6	984.4	Z
1118	Spectrogram 1	1	1741.264291134	1741.933517156	135.8	2083.0	0.669	1947.2	421.9	17
1119	Spectrogram 1	1	1743.855226374	1744.246660463	135.8	1958.5	0.391	1822.7	281.2	X
1120	Spectrogram 1	1	1744.606527286	1744.909573032	158.5	1969.8	0.303	1811.3	281.2	X
1121	Spectrogram 1	1	1745.376768556	1745.654560490	135.8	1969.8	0.278	1834.0	1125.0	X
1122	Spectrogram 1	1	1745.995486954	1746.285905794	158.5	1969.8	0.290	1811.3	1125.0	X
1123	Spectrogram 1	1	1746.652086070	1746.917251098	135.8	1992.5	0.265	1856.7	984.4	X
1124	Spectrogram 1	1	1747.333938998	1747.649611650	158.5	1992.5	0.316	1834.0	1125.0	X
1125	Spectrogram 1	1	1747.990538114	1748.243076236	158.5	2015.1	0.253	1856.6	1125.0	X
1126	Spectrogram 1	1	1748.596629606	1748.887048446	113.2	2015.1	0.290	1901.9	1125.0	X
1127	Spectrogram 1	1	1749.190094191	1749.480513031	203.8	1969.8	0.290	1766.0	1125.0	X
1128	Spectrogram 1	1	1749.808812589	1750.099231429	181.1	1992.5	0.290	1811.4	1078.1	X
1129	Spectrogram 1	1	1750.389650269	1750.692696014	181.1	2015.1	0.303	1834.0	1078.1	X
1130	Spectrogram 1	1	1751.071503197	1751.374548943	271.7	1992.5	0.303	1720.8	1031.2	X
1131	Spectrogram 1	1	1751.740729219	1752.031148058	294.3	2015.1	0.290	1720.8	1031.2	X
1132	Spectrogram 1	1	1752.384701429	1752.713000987	181.1	1969.8	0.328	1788.7	1125.0	X
1133	Spectrogram 1	1	1755.613295426	1758.189184265	294.3	2150.9	2.576	1856.6	796.9	Z
1134	Spectrogram 1	1	1759.849391845	1760.569125492	124.5	1641.5	0.720	1517.0	375.0	17
1135	Spectrogram 1	1	1764.325630049	1765.007482977	135.8	1698.1	0.682	1562.3	468.8	17
1136	Spectrogram 1	1	1766.181785242	1766.510084800	135.8	1924.5	0.328	1788.7	328.1	X
1137	Spectrogram 1	1	1766.749996016	1767.078295574	113.2	1879.2	0.328	1766.0	1078.1	X
1138	Spectrogram 1	1	1767.444475850	1767.760148502	158.5	1879.2	0.316	1720.7	1078.1	X
1139	Spectrogram 1	1	1768.113701872	1768.416747618	67.9	1969.8	0.303	1901.9	234.4	X
1140	Spectrogram 1	1	1768.808181706	1769.098600546	67.9	1947.2	0.290	1879.3	328.1	X
1141	Spectrogram 1	1	1769.401646292	1769.679438226	113.2	1924.5	0.278	1811.3	328.1	X
1142	Spectrogram 1	1	1770.032991596	1770.336037342	135.8	1901.9	0.303	1766.1	328.1	X
1143	Spectrogram 1	1	1770.651709993	1771.005263364	113.2	1901.9	0.354	1788.7	234.4	X
1144	Spectrogram 1	1	1771.320936015	1771.636608667	181.1	1947.2	0.316	1766.1	984.4	X
1145	Spectrogram 1	1	1771.990162038	1772.318461596	90.6	1947.2	0.328	1856.6	1078.1	X
1146	Spectrogram 1	1	1772.659388060	1772.975060711	226.4	1901.9	0.316	1675.5	1078.1	X
1147	Spectrogram 1	1	1773.278106457	1773.631659827	249.1	1969.8	0.354	1720.7	1078.1	X
1148	Spectrogram 1	1	1776.237641468	1778.636753623	475.5	2150.9	2.399	1675.4	843.8	Z
1149	Spectrogram 1	1	1780.682312407	1781.351538429	158.5	1449.1	0.669	1290.6	515.6	17
1150	Spectrogram 1	1	1782.816259534	1783.131932186	135.8	1992.5	0.316	1856.7	937.5	X
1151	Spectrogram 1	1	1783.397097213	1783.700142959	90.6	1969.8	0.303	1879.2	281.2	X
1152	Spectrogram 1	1	1784.091577048	1784.394622793	113.2	1969.8	0.303	1856.6	187.5	X
1153	Spectrogram 1	1	1784.672414727	1785.025968097	339.6	1992.5	0.354	1652.9	1218.8	X
1154	Spectrogram 1	1	1785.366894561	1785.695194119	181.1	1969.8	0.328	1788.7	1171.9	X
1155	Spectrogram 1	1	1786.023493677	1786.339166329	430.2	2196.2	0.316	1766.0	1171.9	X
1156	Spectrogram 1	1	1786.731054577	1787.021473417	294.3	2083.0	0.290	1788.7	1171.9	X
1157	Spectrogram 1	1	1787.362399881	1787.715953251	67.9	1924.5	0.354	1856.6	1078.1	X
1158	Spectrogram 1	1	1788.006372091	1788.322044743	181.1	1924.5	0.316	1743.4	234.4	X
1159	Spectrogram 1	1	1791.693428665	1794.357705847	158.5	2015.1	2.664	1856.6	234.4	Z
1160	Spectrogram 1	1	1796.050183777	1796.681529080	113.2	1584.9	0.631	1471.7	468.8	17
1161	Spectrogram 1	1	1798.979625986	1799.371060075	135.8	1584.9	0.391	1449.1	468.8	17
1162	Spectrogram 1	1	1800.646377588	1802.931847588	226.4	2128.3	2.285	1901.9	281.2	Z
1163	Spectrogram 1	1	1803.915830965	1804.572430081	67.9	1539.6	0.657	1471.7	468.8	17
1164	Spectrogram 1	1	1806.542227428	1807.022049859	113.2	1449.1	0.480	1335.9	421.9	17
1165	Spectrogram 1	1	1809.484296544	1811.719258920	294.3	2196.2	2.235	1901.9	328.1	Z
1166	Spectrogram 1	1	1812.533116840	1813.315985016	113.2	1517.0	0.783	1403.8	375.0	17
1167	Spectrogram 1	1	1815.853993138	1816.737876563	135.8	1517.0	0.884	1381.2	328.1	17
1168	Spectrogram 1	1	1820.888253059	1823.135842341	384.9	2150.9	2.248	1766.0	843.8	Z
1169	Spectrogram 1	1	1823.880829799	1824.789967037	90.6	1449.1	0.909	1358.5	375.0	17
1170	Spectrogram 1	1	1826.769866789	1827.641123308	45.3	1539.6	0.871	1494.3	328.1	17
1171	Spectrogram 1	1	1829.232113474	1831.429195131	181.1	2105.7	2.197	1924.6	656.2	Z
1172	Spectrogram 1	1	1831.863551962	1832.040328648	90.6	1517.0	0.177	1426.4	93.8	19
1173	Spectrogram 1	1	1832.103463178	1833.025227321	67.9	1517.0	0.922	1449.1	281.2	17
1174	Spectrogram 1	1	1833.441915222	1833.555557377	45.3	1562.3	0.114	1517.0	46.9	19
1175	Spectrogram 1	1	1833.643945719	1833.984872183	22.6	1539.6	0.341	1517.0	46.9	18
1176	Spectrogram 1	1	1834.376306272	1834.502575332	45.3	1426.4	0.126	1381.1	46.9	19
1177	Spectrogram 1	1	1834.540456051	1835.260189697	22.6	1426.4	0.720	1403.8	281.2	17
1178	Spectrogram 1	1	1835.878908095	1838.404289310	271.7	2150.9	2.525	1879.2	281.2	Z
1179	Spectrogram 1	1	1839.161903675	1840.247817597	22.6	1471.7	1.086	1449.1	281.2	17
1180	Spectrogram 1	1	1843.328782680	1844.402069696	22.6	1449.1	1.073	1426.5	281.2	17
1181	Spectrogram 1	1	1846.191890307	1848.477360307	135.8	2060.4	2.285	1924.6	328.1	Z
1182	Spectrogram 1	1	1849.285482295	1850.283007875	22.6	1403.8	0.998	1381.2	281.2	17
1183	Spectrogram 1	1	1851.848744229	1852.682120030	0.0	1335.8	0.833	1335.8	281.2	17
1184	Spectrogram 1	1	1854.212732935	1856.435068405	113.2	2105.7	2.222	1992.5	1921.9	Z
1185	Spectrogram 1	1	1856.902263929	1857.104294427	0.0	1403.8	0.202	1403.8	0.0	19
1186	Spectrogram 1	1	1857.167428957	1858.139700725	22.6	1562.3	0.972	1539.7	234.4	17
1187	Spectrogram 1	1	1858.796299841	1858.922568902	67.9	1403.8	0.126	1335.9	281.2	19
1188	Spectrogram 1	1	1858.973076526	1859.301376084	45.3	1358.5	0.328	1313.2	281.2	18
1189	Spectrogram 1	1	1859.680183266	1859.894840669	67.9	1449.1	0.215	1381.2	281.2	19
1190	Spectrogram 1	1	1859.920094482	1860.753470283	0.0	1449.1	0.833	1449.1	281.2	17
1191	Spectrogram 1	1	1861.667667900	1864.142541491	67.9	2105.7	2.475	2037.8	234.4	Z
1192	Spectrogram 1	1	1864.934142615	1865.994802726	45.3	1471.7	1.061	1426.4	281.2	17
1193	Spectrogram 1	1	1869.000006372	1870.035412670	22.6	1562.3	1.035	1539.7	281.2	17
1194	Spectrogram 1	1	1872.371390294	1874.644233388	203.8	2105.7	2.273	1901.9	234.4	Z
1195	Spectrogram 1	1	1875.446833859	1876.419105627	45.3	1471.7	0.972	1426.4	281.2	17
1196	Spectrogram 1	1	1878.123737947	1879.045502091	0.0	1426.4	0.922	1426.4	281.2	17
1197	Spectrogram 1	1	1881.229956842	1883.250261814	135.8	2060.4	2.020	1924.6	140.6	Z
1198	Spectrogram 1	1	1883.964172878	1884.961698458	22.6	1381.1	0.998	1358.5	281.2	17
1199	Spectrogram 1	1	1885.485715060	1885.700372464	45.3	1267.9	0.215	1222.6	46.9	19
1200	Spectrogram 1	1	1885.788760806	1886.016045116	22.6	1267.9	0.227	1245.3	328.1	18
1201	Spectrogram 1	1	1886.432733016	1886.596882795	22.6	1449.1	0.164	1426.5	46.9	19
1202	Spectrogram 1	1	1886.660017325	1887.468139314	45.3	1517.0	0.808	1471.7	281.2	17
1203	Spectrogram 1	1	1889.012711549	1891.159285669	413.9	2173.1	2.147	1759.2	703.1	Z
1204	Spectrogram 1	1	1891.974773386	1893.032276813	34.5	1310.7	1.058	1276.2	281.2	17
1205	Spectrogram 1	1	1895.982919884	1896.751056702	24.4	1390.2	0.768	1365.8	281.2	17
1206	Spectrogram 1	1	1899.444796774	1901.570326049	243.9	2146.3	2.126	1902.4	656.2	Z
1207	Spectrogram 1	1	1902.376585216	1903.418305009	0.0	1512.2	1.042	1512.2	281.2	17
1208	Spectrogram 1	1	1905.238684042	1906.059432971	24.4	1439.0	0.821	1414.6	281.2	17
1209	Spectrogram 1	1	1908.192626361	1910.149796883	317.1	2170.7	1.957	1853.6	656.2	Z
1210	Spectrogram 1	1	1910.781142212	1910.970545811	48.8	1365.9	0.189	1317.1	234.4	19
1211	Spectrogram 1	1	1911.002113077	1911.949131071	24.4	1390.2	0.947	1365.8	281.2	17
1212	Spectrogram 1	1	1912.590998823	1912.790924844	24.4	1487.8	0.200	1463.4	46.9	19
1213	Spectrogram 1	1	1912.854059377	1913.117119931	24.4	1463.4	0.263	1439.0	46.9	18
1214	Spectrogram 1	1	1913.569584083	1913.769510104	24.4	1463.4	0.200	1439.0	140.6	19
1215	Spectrogram 1	1	1913.885256748	1914.674438410	0.0	1414.6	0.789	1414.6	281.2	17
1216	Spectrogram 1	1	1916.251422137	1918.240159924	376.6	2083.7	1.989	1707.1	656.2	Z
1217	Spectrogram 1	1	1919.029341586	1920.081583802	25.1	1456.1	1.052	1431.0	281.2	17
1218	Spectrogram 1	1	1922.817413562	1923.838088511	25.1	1456.1	1.021	1431.0	234.4	17
1219	Spectrogram 1	1	1926.224929067	1928.550384363	351.5	2234.3	2.325	1882.8	703.1	Z
1220	Spectrogram 1	1	1929.360610869	1930.276061597	100.4	1506.3	0.915	1405.9	234.4	17
1221	Spectrogram 1	1	1931.854424920	1932.727785959	75.3	1456.1	0.873	1380.8	281.2	17
1222	Spectrogram 1	1	1934.103004416	1935.807636805	265.8	2063.3	1.705	1797.5	281.2	Z
1223	Spectrogram 1	1	1936.302190646	1936.491594245	126.6	1493.7	0.189	1367.1	281.2	19
1224	Spectrogram 1	1	1936.544206356	1937.364955284	75.9	1493.7	0.821	1417.8	328.1	17
1225	Spectrogram 1	1	1937.838464281	1938.027867880	101.3	1493.7	0.189	1392.4	281.2	19
1226	Spectrogram 1	1	1938.069957569	1938.322495700	50.6	1493.7	0.253	1443.1	328.1	18
1227	Spectrogram 1	1	1938.743392587	1938.943318608	75.9	1569.6	0.200	1493.7	234.4	19
1228	Spectrogram 1	1	1939.027497985	1939.732500269	75.9	1569.6	0.705	1493.7	328.1	17
1229	Spectrogram 1	1	1940.773210144	1943.098665440	329.1	2075.9	2.325	1746.8	1453.1	Z
1230	Spectrogram 1	1	1943.835234991	1944.834865096	50.6	1392.4	1.000	1341.8	281.2	17
1231	Spectrogram 1	1	1947.957166170	1949.072542918	101.3	1367.1	1.115	1265.8	234.4	17
1232	Spectrogram 1	1	1951.650536346	1953.407780847	354.4	2101.3	1.757	1746.9	656.2	Z
1233	Spectrogram 1	1	1953.986514065	1954.186440086	101.3	1493.7	0.200	1392.4	281.2	19
1234	Spectrogram 1	1	1954.228529775	1955.059801125	75.9	1493.7	0.831	1417.8	281.2	17
1235	Spectrogram 1	1	1955.680624032	1955.838460365	126.6	1519.0	0.158	1392.4	234.4	19
1236	Spectrogram 1	1	1955.933162164	1956.154133029	126.6	1519.0	0.221	1392.4	328.1	18
1237	Spectrogram 1	1	1956.617119604	1956.764433515	75.9	1544.3	0.147	1468.4	140.6	19
1238	Spectrogram 1	1	1956.869657736	1957.574660021	50.6	1544.3	0.705	1493.7	328.1	17
1239	Spectrogram 1	1	1959.114621293	1960.429924062	354.4	2075.9	1.315	1721.5	750.0	Z
1240	Spectrogram 1	1	1960.798208838	1961.019179703	75.9	1519.0	0.221	1443.1	140.6	19
1241	Spectrogram 1	1	1961.113881502	1961.776794098	50.6	1544.3	0.663	1493.7	281.2	17
1242	Spectrogram 1	1	1962.334482473	1962.523886071	0.0	1620.3	0.189	1620.3	140.6	19
1243	Spectrogram 1	1	1962.660677559	1962.850081158	25.3	1519.0	0.189	1493.7	328.1	18
1244	Spectrogram 1	1	1963.313067733	1963.481426488	50.6	1519.0	0.168	1468.4	140.6	19
1245	Spectrogram 1	1	1963.544561021	1964.196951194	50.6	1544.3	0.652	1493.7	328.1	17
1246	Spectrogram 1	1	1964.765161991	1964.912475901	25.3	1443.0	0.147	1417.7	46.9	19
1247	Spectrogram 1	1	1965.007177700	1965.217626143	75.9	1493.7	0.210	1417.8	328.1	18
1248	Spectrogram 1	1	1965.606955763	1965.775314518	75.9	1468.4	0.168	1392.5	187.5	19
1249	Spectrogram 1	1	1965.806881784	1966.396137425	75.9	1468.4	0.589	1392.5	328.1	17
1250	Spectrogram 1	1	1967.423006917	1969.096072040	379.7	2151.9	1.673	1772.2	1921.9	Z
1251	Spectrogram 1	1	1969.708960268	1969.887841445	0.0	1468.4	0.179	1468.4	0.0	19
1252	Spectrogram 1	1	1969.950975978	1970.782247328	25.3	1417.7	0.831	1392.4	328.1	17
1253	Spectrogram 1	1	1973.823227331	1974.759722903	25.3	1493.7	0.936	1468.4	328.1	17
1254	Spectrogram 1	1	1977.082698709	1978.545315389	455.7	2101.3	1.463	1645.6	703.1	Z
1255	Spectrogram 1	1	1979.166138296	1979.345019472	75.9	1392.4	0.179	1316.5	375.0	19
1256	Spectrogram 1	1	1979.408154005	1980.060544179	50.6	1417.7	0.652	1367.1	328.1	17
1257	Spectrogram 1	1	1980.839203419	1981.028607018	50.6	1468.4	0.189	1417.8	140.6	19
1258	Spectrogram 1	1	1981.081219128	1981.323234838	101.3	1493.7	0.242	1392.4	375.0	18
1259	Spectrogram 1	1	1981.849355946	1982.059804389	50.6	1519.0	0.210	1468.4	328.1	19
1260	Spectrogram 1	1	1982.134552100	1982.765897429	50.6	1493.7	0.631	1443.1	328.1	17
1261	Spectrogram 1	1	1984.124786874	1985.397999955	481.0	2101.3	1.273	1620.3	1921.9	Z
1262	Spectrogram 1	1	1985.818896842	1986.018822863	50.6	1392.4	0.200	1341.8	234.4	19
1263	Spectrogram 1	1	1986.092479818	1986.713302725	25.3	1367.1	0.621	1341.8	328.1	17
1264	Spectrogram 1	1	1987.207856566	1987.397260165	25.3	1493.7	0.189	1468.4	375.0	19
1265	Spectrogram 1	1	1987.449872276	1987.702410408	50.6	1468.4	0.253	1417.8	328.1	18
1266	Spectrogram 1	1	1988.102262450	1988.291666048	50.6	1417.7	0.189	1367.1	328.1	19
1267	Spectrogram 1	1	1988.354800581	1988.986145911	101.3	1367.1	0.631	1265.8	328.1	17
1268	Spectrogram 1	1	1989.470177330	1989.670103351	75.9	1341.8	0.200	1265.9	281.2	19
1269	Spectrogram 1	1	1989.754282728	1989.954208749	101.3	1316.5	0.200	1215.2	328.1	18
1270	Spectrogram 1	1	1990.334124979	1990.523528578	126.6	1493.7	0.189	1367.1	328.1	19
1271	Spectrogram 1	1	1990.586663111	1991.175918752	75.9	1468.4	0.589	1392.5	328.1	17
1272	Spectrogram 1	1	1992.291295501	1993.774957025	455.7	2126.6	1.484	1670.9	750.0	Z
1273	Spectrogram 1	1	1994.872246349	1995.703517700	50.6	1367.1	0.831	1316.5	281.2	17
1274	Spectrogram 1	1	1998.818154658	1999.617858742	50.6	1367.1	0.800	1316.5	281.2	17
1275	Spectrogram 1	1	2001.919032071	2003.223812419	481.0	2151.9	1.305	1670.9	703.1	Z
1276	Spectrogram 1	1	2003.794629235	2003.952465567	379.7	1620.3	0.158	1240.6	421.9	19
1277	Spectrogram 1	1	2004.057689789	2004.625900585	50.6	1569.6	0.568	1519.0	328.1	17
1278	Spectrogram 1	1	2005.173066537	2005.299335603	151.9	1569.6	0.126	1417.7	328.1	19
1279	Spectrogram 1	1	2005.404559825	2005.625530690	101.3	1569.6	0.221	1468.3	328.1	18
1280	Spectrogram 1	1	2006.235831175	2006.351577819	151.9	1544.3	0.116	1392.4	328.1	19
1281	Spectrogram 1	1	2006.467324462	2006.993445570	75.9	1544.3	0.526	1468.4	328.1	17
1282	Spectrogram 1	1	2008.150912007	2009.371512978	354.4	2101.3	1.221	1746.9	703.1	Z
1283	Spectrogram 1	1	2009.834499552	2010.002858307	101.3	1594.9	0.168	1493.6	281.2	19
1284	Spectrogram 1	1	2010.044947996	2010.644726059	101.3	1620.3	0.600	1519.0	328.1	17
1285	Spectrogram 1	1	2011.244504121	2011.412862876	151.9	1519.0	0.168	1367.1	328.1	19
1286	Spectrogram 1	1	2011.465474987	2011.907416717	50.6	1468.4	0.442	1417.8	281.2	17
1287	Spectrogram 1	1	2012.444060247	2012.633463846	126.6	1519.0	0.189	1392.4	281.2	19
1288	Spectrogram 1	1	2012.719315653	2013.155855614	103.0	1494.0	0.437	1391.0	328.1	17
1289	Spectrogram 1	1	2013.718752038	2013.866065949	151.9	1493.7	0.147	1341.8	328.1	19
1290	Spectrogram 1	1	2013.981812592	2014.392187056	151.9	1468.4	0.410	1316.5	281.2	17
1291	Spectrogram 1	1	2016.167978633	2017.819998912	455.7	2227.8	1.652	1772.1	703.1	Z
1292	Spectrogram 1	1	2018.693359951	2019.387839813	151.9	1594.9	0.694	1443.0	375.0	17
1293	Spectrogram 1	1	2021.997400508	2022.670835526	151.9	1468.4	0.673	1316.5	375.0	17
1294	Spectrogram 1	1	2024.522781825	2026.080100305	481.0	2126.6	1.557	1645.6	750.0	Z
1295	Spectrogram 1	1	2026.552238843	2026.752164864	177.2	1569.6	0.200	1392.4	328.1	19
1296	Spectrogram 1	1	2026.815299397	2027.036270262	177.2	1594.9	0.221	1417.7	328.1	18
1297	Spectrogram 1	1	2027.330898083	2027.562391370	126.6	1620.3	0.231	1493.7	328.1	19
1298	Spectrogram 1	1	2027.730750125	2028.004333101	126.6	1620.3	0.274	1493.7	328.1	18
1299	Spectrogram 1	1	2028.435752409	2028.593588742	177.2	1696.2	0.158	1519.0	281.2	19
1300	Spectrogram 1	1	2028.677768119	2028.982918361	177.2	1670.9	0.305	1493.7	375.0	18
1301	Spectrogram 1	1	2029.793144867	2030.098295110	151.9	2075.9	0.305	1924.0	281.2	X
1302	Spectrogram 1	1	2030.461318674	2030.824342239	151.9	2075.9	0.363	1924.0	984.4	X
1303	Spectrogram 1	1	2031.145276115	2031.487254835	151.9	2075.9	0.342	1924.0	984.4	X
1304	Spectrogram 1	1	2031.944980198	2032.250130441	151.9	2075.9	0.305	1924.0	984.4	X
1305	Spectrogram 1	1	2032.597370372	2032.902520615	151.9	2075.9	0.305	1924.0	328.1	X
1306	Spectrogram 1	1	2033.207670857	2033.528604733	126.6	2075.9	0.321	1949.3	1218.8	X
1307	Spectrogram 1	1	2033.852169214	2034.152058246	164.6	2113.9	0.300	1949.3	328.1	X
1308	Spectrogram 1	1	2034.491406360	2034.780772970	126.6	2075.9	0.289	1949.3	375.0	X
1309	Spectrogram 1	1	2035.227975911	2035.533126154	113.9	2063.3	0.305	1949.4	1125.0	X
1310	Spectrogram 1	1	2035.896149718	2036.206561172	227.8	2075.9	0.310	1848.1	1078.1	X
1311	Spectrogram 1	1	2039.577257337	2041.334501837	430.4	2075.9	1.757	1645.5	750.0	Z
1312	Spectrogram 1	1	2044.080854020	2044.670109661	101.3	1468.4	0.589	1367.1	375.0	17
1313	Spectrogram 1	1	2046.040612284	2046.682480035	75.9	2227.8	0.642	2151.9	328.1	X
1314	Spectrogram 1	1	2047.087593288	2047.355915053	151.9	2075.9	0.268	1924.0	328.1	X
1315	Spectrogram 1	1	2047.692632562	2047.971476750	151.9	2075.9	0.279	1924.0	421.9	X
1316	Spectrogram 1	1	2048.439724536	2048.723829934	202.5	2126.6	0.284	1924.1	1171.9	X
1317	Spectrogram 1	1	2049.181555298	2049.486705540	151.9	2075.9	0.305	1924.0	1406.2	X
1318	Spectrogram 1	1	2049.781333361	2050.086483603	202.5	2075.9	0.305	1873.4	750.0	X
1319	Spectrogram 1	1	2050.507380489	2050.812530732	303.8	2075.9	0.305	1772.1	1265.6	X
1320	Spectrogram 1	1	2051.128203397	2051.433353639	253.2	2075.9	0.305	1822.7	1265.6	X
1321	Spectrogram 1	1	2051.854250525	2052.159400768	227.8	2075.9	0.305	1848.1	1171.9	X
1322	Spectrogram 1	1	2052.569775232	2052.874925475	202.5	2075.9	0.305	1873.4	1171.9	X
1323	Spectrogram 1	1	2053.201120561	2053.506270804	177.2	2075.9	0.305	1898.7	1265.6	X
1324	Spectrogram 1	1	2053.958734957	2054.263885199	227.8	2075.9	0.305	1848.1	1265.6	X
1325	Spectrogram 1	1	2056.988367457	2059.177031266	405.1	2126.6	2.189	1721.5	796.9	Z
1326	Spectrogram 1	1	2061.975995559	2062.523161512	227.8	1594.9	0.547	1367.1	609.4	17
1327	Spectrogram 1	1	2064.067653778	2064.357020387	227.8	2075.9	0.289	1848.1	1171.9	X
1328	Spectrogram 1	1	2064.814745751	2065.083067516	177.2	2075.9	0.268	1898.7	1171.9	X
1329	Spectrogram 1	1	2065.319822015	2065.624972257	151.9	2075.9	0.305	1924.0	375.0	X
1330	Spectrogram 1	1	2066.056391566	2066.361541808	151.9	2075.9	0.305	1924.0	1171.9	X
1331	Spectrogram 1	1	2066.729826584	2066.998148349	177.2	2075.9	0.268	1898.7	1265.6	X
1332	Spectrogram 1	1	2067.366433124	2067.640016100	177.2	2075.9	0.274	1898.7	1218.8	X
1333	Spectrogram 1	1	2067.934643921	2068.218749319	202.5	2075.9	0.284	1873.4	1218.8	X
1334	Spectrogram 1	1	2068.513377139	2068.818527382	177.2	2075.9	0.305	1898.7	421.9	X
1335	Spectrogram 1	1	2069.265730323	2069.570880566	151.9	2075.9	0.305	1924.0	375.0	X
1336	Spectrogram 1	1	2069.823418698	2070.102262885	202.5	2151.9	0.279	1949.4	1218.8	X
1337	Spectrogram 1	1	2070.460025238	2070.765175481	253.2	2075.9	0.305	1822.7	1500.0	X
1338	Spectrogram 1	1	2072.859137490	2075.584444828	455.7	2227.8	2.725	1772.1	937.5	Z
1339	Spectrogram 1	1	2078.340318652	2078.898007027	227.8	1620.3	0.558	1392.5	609.4	17
1340	Spectrogram 1	1	2081.423388344	2083.706753952	430.4	2126.6	2.283	1696.2	937.5	Z
1341	Spectrogram 1	1	2084.695861635	2085.200937898	253.2	1569.6	0.505	1316.4	609.4	17
1342	Spectrogram 1	1	2087.303294240	2087.734713548	202.5	1569.6	0.431	1367.1	562.5	17
1343	Spectrogram 1	1	2088.913224830	2091.165023171	405.1	2177.2	2.252	1772.1	890.6	Z
1344	Spectrogram 1	1	2092.124781653	2092.535156117	227.8	1468.4	0.410	1240.6	750.0	17
1345	Spectrogram 1	1	2093.776801931	2093.924115841	278.5	1519.0	0.147	1240.5	1171.9	19
1346	Spectrogram 1	1	2093.955683108	2094.187176395	303.8	1519.0	0.231	1215.2	937.5	18
1347	Spectrogram 1	1	2094.923745946	2095.281508300	177.2	1670.9	0.358	1493.7	750.0	17
1348	Spectrogram 1	1	2096.070689961	2098.859131833	455.7	2278.5	2.788	1822.8	984.4	16
1349	Spectrogram 1	1	2102.081580756	2102.765538196	202.5	1569.6	0.684	1367.1	609.4	17
1350	Spectrogram 1	1	2105.662161709	2108.155975760	455.7	2278.5	2.494	1822.8	937.5	16
1351	Spectrogram 1	1	2109.081948910	2109.587025174	202.5	1620.3	0.505	1417.8	984.4	17
1352	Spectrogram 1	1	2110.872239387	2110.987986031	430.4	1670.9	0.116	1240.5	984.4	19
1353	Spectrogram 1	1	2111.009030875	2111.377315650	303.8	1670.9	0.368	1367.1	421.9	18
1354	Spectrogram 1	1	2112.303288800	2114.712923474	506.3	2227.8	2.410	1721.5	937.5	16
1355	Spectrogram 1	1	2115.449493025	2116.059793510	253.2	1670.9	0.610	1417.7	984.4	17
1356	Spectrogram 1	1	2116.683925239	2116.799671883	455.7	1696.2	0.116	1240.5	890.6	19
1357	Spectrogram 1	1	2116.831239149	2117.157434236	303.8	1670.9	0.326	1367.1	609.4	18
1358	Spectrogram 1	1	2117.957138320	2121.229611610	481.0	2278.5	3.272	1797.5	703.1	16
1359	Spectrogram 1	1	2122.029315694	2123.007900955	278.5	1670.9	0.979	1392.4	609.4	17
1360	Spectrogram 1	1	2127.048511063	2127.879782413	278.5	1620.3	0.831	1341.8	609.4	17
